726.116,615.851
685.086,572.553
644.233,537.217
645.032,544.887
702.633,584.468
655.369,547.713
701.817,581.771
708.944,604.779
655.645,548.111
638.382,537.718
660.558,552.917
690.979,575.812
711.31,598.165
704.338,587.888
716.129,592.48
634.475,528.08
688.97,573.496
685.354,572.729
694.106,578.417
638.495,530.07
623.405,515.064
695.919,590.137
646.4,538.95
695.099,581.51
703.615,582.483
694.376,581.506
686.467,569.781
720.337,607.399
718.475,592.625
676.766,569.498
662.443,554.97
610.368,516.586
657.825,543.458
647.088,543.388
706.326,589.709
664.028,555.581
664.003,557.882
676.864,557.103
643.37,540.881
654.18,553.755
636.207,528.478
670.883,563.465
701.607,586.259
660.636,546.062
710.625,590.932
708.953,593.141
649.723,543.383
689.485,570.688
656.231,548.505
613.457,514.48
673.764,558.614
708.083,589.955
684.803,571.06
663.508,564.6
636.765,540.55
690.037,573.977
662.747,545.753
657.252,552.772
646.399,544.685
671.055,558.605
636.064,527.029
684.879,576.271
691.614,577.519
720.441,596.083
651.628,546.312
640.668,542.33
676.472,560.978
681.037,565.627
721.727,602.926
678.015,570.563
666.356,548.483
673.927,559.955
645.973,552.454
652.135,546.764
650.413,543.472
704.827,585.999
669.222,555.897
692.245,577.82
662.773,555.924
702.067,587.996
634.685,526.729
722.71,600.45
639.529,535.304
699.925,581.927
622.412,516.125
664.874,558.036
698.962,582.888
659.686,562.039
760.705,647.39
684.956,578.218
724.599,603.659
654.515,545.281
695.87,583.928
702.762,588.65
635.313,528.022
691.679,578.203
708.286,584.246
679.723,575.199
671.377,560.903
661.16,550.682
Time taken to run a for loop = 1080029 milliseconds.
