719.859,615.851
679.668,572.553
637.917,537.217
638.941,544.887
695.062,584.468
648.235,547.713
695.285,581.771
702.577,604.779
648.604,548.111
633.751,537.718
654.865,552.917
684.732,575.812
705.551,598.165
697.732,587.888
708.452,592.48
628.711,528.08
682.51,573.496
679.617,572.729
686.835,578.417
631.959,530.07
616.347,515.064
690.28,590.137
639.154,538.95
688.151,581.51
697.197,582.483
688.962,581.506
679.137,569.781
715.039,607.399
712.447,592.625
671.208,569.498
657.293,554.97
605.451,516.586
650.851,543.458
640.677,543.388
698.567,589.709
657.962,555.581
657.256,557.882
670.27,557.103
634.747,540.881
650.437,553.755
629.401,528.478
664.56,563.465
695.338,586.259
653.505,546.062
704.805,590.932
703.266,593.141
643.337,543.383
683.519,570.688
649.379,548.505
608.133,514.48
667.073,558.614
703.161,589.955
677.397,571.06
657.345,564.6
630.655,540.55
682.728,573.977
654.657,545.753
651.034,552.772
640.16,544.685
665.453,558.605
628.899,527.029
679.255,576.271
684.945,577.519
713.802,596.083
646.372,546.312
634.511,542.33
670.117,560.978
674.104,565.627
716.399,602.926
671.964,570.563
658.893,548.483
666.567,559.955
639.517,552.454
645.385,546.764
644.319,543.472
699.736,585.999
663.58,555.897
686.795,577.82
657.353,555.924
695.482,587.996
627.624,526.729
716.962,600.45
634.276,535.304
694.123,581.927
615.545,516.125
658.884,558.036
693.129,582.888
655.816,562.039
755.606,647.39
679.901,578.218
716.278,603.659
647.827,545.281
690.903,583.928
696.975,588.65
627.753,528.022
684.876,578.203
700.894,584.246
673.831,575.199
664.908,560.903
654.304,550.682
Time taken to run a for loop = 11887 milliseconds.
