727.392,615.851
686.407,572.553
645.585,537.217
646.355,544.887
704.074,584.468
656.839,547.713
703.123,581.771
710.364,604.779
657.307,548.111
639.617,537.718
661.738,552.917
692.156,575.812
712.587,598.165
705.62,587.888
717.367,592.48
635.765,528.08
690.315,573.496
686.617,572.729
695.318,578.417
639.726,530.07
624.648,515.064
697.027,590.137
647.81,538.95
696.582,581.51
704.977,582.483
695.657,581.506
687.827,569.781
721.532,607.399
719.775,592.625
678.124,569.498
663.852,554.97
611.745,516.586
659.46,543.458
648.491,543.388
707.603,589.709
665.288,555.581
665.393,557.882
678.048,557.103
644.948,540.881
655.749,553.755
637.625,528.478
672.35,563.465
702.986,586.259
661.926,546.062
712,590.932
710.277,593.141
651.024,543.383
690.759,570.688
657.563,548.505
614.566,514.48
674.944,558.614
709.383,589.955
686.129,571.06
664.898,564.6
638.219,540.55
691.24,573.977
664.075,545.753
658.666,552.772
647.704,544.685
672.392,558.605
637.475,527.029
686.239,576.271
693.138,577.519
721.885,596.083
652.932,546.312
642.094,542.33
677.771,560.978
682.298,565.627
723.09,602.926
679.265,570.563
667.811,548.483
675.29,559.955
647.648,552.454
653.553,546.764
651.578,543.472
705.909,585.999
670.382,555.897
693.711,577.82
664.187,555.924
703.589,587.996
636.103,526.729
724.068,600.45
640.861,535.304
701.399,581.927
623.963,516.125
666.258,558.036
700.273,582.888
661.262,562.039
762.069,647.39
686.392,578.218
725.997,603.659
655.799,545.281
697.107,583.928
704.048,588.65
636.674,528.022
692.991,578.203
709.587,584.246
681.069,575.199
672.841,560.903
662.618,550.682
Time taken to run a for loop = 270925 milliseconds.
