781.423,615.851
737.313,572.553
693.058,537.217
700.368,544.887
755.877,584.468
708.076,547.713
753.352,581.771
763.861,604.779
717.582,548.111
691.802,537.718
716.967,552.917
739.325,575.812
765.176,598.165
752.396,587.888
770.083,592.48
686.1,528.08
746.941,573.496
742.828,572.729
742.808,578.417
693.759,530.07
677.195,515.064
746.598,590.137
697.432,538.95
753.549,581.51
756.963,582.483
746.143,581.506
735.543,569.781
770.298,607.399
773.876,592.625
732.301,569.498
714.412,554.97
665.19,516.586
706.567,543.458
705.43,543.388
760.358,589.709
714.649,555.581
720.983,557.882
727.414,557.103
708.382,540.881
714.532,553.755
689.052,528.478
724.389,563.465
757.668,586.259
718.032,546.062
757.267,590.932
762.637,593.141
709.858,543.383
745.042,570.688
709.453,548.505
670.103,514.48
727.786,558.614
759.75,589.955
743.072,571.06
723.764,564.6
697.627,540.55
746.524,573.977
715.354,545.753
714.94,552.772
710.685,544.685
729.459,558.605
691.528,527.029
736.197,576.271
749.267,577.519
771.466,596.083
710.285,546.312
700.668,542.33
730.75,560.978
732.124,565.627
773.816,602.926
735.964,570.563
721.978,548.483
728.559,559.955
700.197,552.454
706.472,546.764
706.27,543.472
757.749,585.999
719.57,555.897
742.083,577.82
719.403,555.924
749.973,587.996
687.789,526.729
770.875,600.45
696.912,535.304
753.676,581.927
678.072,516.125
716.633,558.036
753.618,582.888
727.043,562.039
818.502,647.39
740.181,578.218
775.539,603.659
710.92,545.281
751.906,583.928
761.757,588.65
690.168,528.022
741.685,578.203
757.177,584.246
738.433,575.199
723.205,560.903
713.332,550.682
Time taken to run a for loop = 844 milliseconds.
