714.531,615.851
673.665,572.553
632.509,537.217
632.921,544.887
689.709,584.468
642.191,547.713
689.64,581.771
696.637,604.779
643.463,548.111
628.253,537.718
649.147,552.917
679.805,575.812
700.03,598.165
692.103,587.888
702.882,592.48
623.415,528.08
677.141,573.496
673.892,572.729
681.548,578.417
626.806,530.07
610.419,515.064
684.967,590.137
633.775,538.95
682.953,581.51
690.403,582.483
683.591,581.506
673.618,569.781
709.279,607.399
706.839,592.625
665.228,569.498
652.126,554.97
599.574,516.586
645.543,543.458
635.233,543.388
692.718,589.709
652.591,555.581
651.805,557.882
664.483,557.103
628.957,540.881
644.325,553.755
623.065,528.478
659.078,563.465
689.12,586.259
647.793,546.062
698.52,590.932
697.955,593.141
637.581,543.383
677.959,570.688
644.045,548.505
601.603,514.48
661.25,558.614
697.109,589.955
671.961,571.06
651.96,564.6
624.839,540.55
677.031,573.977
648.524,545.753
645.392,552.772
634.628,544.685
659.894,558.605
623.308,527.029
673.214,576.271
678.884,577.519
707.429,596.083
640.512,546.312
629.104,542.33
664.536,560.978
667.72,565.627
710.68,602.926
666.075,570.563
653.514,548.483
661.619,559.955
633.759,552.454
639.522,546.764
638.224,543.472
694.763,585.999
657.172,555.897
681.096,577.82
651.836,555.924
690.389,587.996
620.829,526.729
711.131,600.45
628.909,535.304
687.961,581.927
609.281,516.125
653.036,558.036
687.427,582.888
649.153,562.039
750.041,647.39
674.133,578.218
710.484,603.659
641.33,545.281
685.298,583.928
690.822,588.65
622.078,528.022
679.094,578.203
695.849,584.246
668.448,575.199
658.598,560.903
648.386,550.682
Time taken to run a for loop = 45795 milliseconds.
