730.82,615.851
689.636,572.553
648.577,537.217
650.403,544.887
707.558,584.468
660.341,547.713
706.575,581.771
713.805,604.779
660.194,548.111
643.109,537.718
664.706,552.917
695.66,575.812
715.471,598.165
708.73,587.888
720.848,592.48
639.434,528.08
693.09,573.496
690.097,572.729
698.428,578.417
643.437,530.07
628.076,515.064
700.6,590.137
651.122,538.95
699.946,581.51
708.608,582.483
699.097,581.506
691.25,569.781
724.358,607.399
722.413,592.625
681.495,569.498
667.186,554.97
615.549,516.586
662.596,543.458
651.946,543.388
711.119,589.709
668.802,555.581
668.75,557.882
680.914,557.103
649.142,540.881
659.31,553.755
640.883,528.478
675.886,563.465
706.279,586.259
665.33,546.062
715.228,590.932
713.252,593.141
654.239,543.383
693.841,570.688
660.885,548.505
618.075,514.48
678.409,558.614
712.263,589.955
689.587,571.06
668.363,564.6
642.049,540.55
694.854,573.977
667.702,545.753
662.282,552.772
650.862,544.685
675.464,558.605
641.048,527.029
690.046,576.271
696.543,577.519
725.219,596.083
656.61,546.312
645.505,542.33
681.039,560.978
686.09,565.627
726.345,602.926
682.771,570.563
671.491,548.483
678.709,559.955
651.461,552.454
657.084,546.764
655.15,543.472
708.796,585.999
673.862,555.897
696.817,577.82
667.24,555.924
706.964,587.996
639.395,526.729
727.319,600.45
644.597,535.304
704.794,581.927
627.463,516.125
669.622,558.036
703.338,582.888
664.559,562.039
765.4,647.39
689.829,578.218
729.057,603.659
659.955,545.281
700.397,583.928
707.307,588.65
640.403,528.022
695.95,578.203
713.011,584.246
684.605,575.199
675.512,560.903
665.856,550.682
Time taken to run a for loop = 68922 milliseconds.
