711.09,615.851
670.235,572.553
629.046,537.217
629.401,544.887
685.984,584.468
638.507,547.713
686.524,581.771
692.98,604.779
639.827,548.111
624.947,537.718
646.095,552.917
676.478,575.812
696.699,598.165
688.688,587.888
699.337,592.48
620.185,528.08
673.834,573.496
670.673,572.729
678.13,578.417
623.446,530.07
607.369,515.064
681.705,590.137
630.747,538.95
679.172,581.51
687.121,582.483
680.065,581.506
670.484,569.781
706.149,607.399
703.54,592.625
661.622,569.498
648.967,554.97
596.509,516.586
641.976,543.458
631.845,543.388
689.299,589.709
649.371,555.581
648.192,557.882
661.16,557.103
625.227,540.881
641.109,553.755
619.729,528.478
655.606,563.465
685.952,586.259
644.586,546.062
695.317,590.932
694.691,593.141
634.289,543.383
674.475,570.688
640.717,548.505
598.295,514.48
658.047,558.614
693.964,589.955
668.535,571.06
648.632,564.6
621.459,540.55
673.804,573.977
645.362,545.753
642.371,552.772
631.36,544.685
656.579,558.605
619.985,527.029
669.983,576.271
675.437,577.519
704.134,596.083
636.855,546.312
625.896,542.33
660.734,560.978
664.583,565.627
707.459,602.926
662.918,570.563
649.811,548.483
658.51,559.955
630.316,552.454
635.83,546.764
634.803,543.472
691.729,585.999
653.785,555.897
677.506,577.82
648.318,555.924
686.923,587.996
617.608,526.729
707.927,600.45
625.771,535.304
684.423,581.927
605.659,516.125
649.722,558.036
683.79,582.888
645.545,562.039
746.602,647.39
670.664,578.218
706.753,603.659
637.82,545.281
682.376,583.928
687.764,588.65
618.615,528.022
675.917,578.203
692.436,584.246
665.133,575.199
655.209,560.903
644.886,550.682
Time taken to run a for loop = 705618 milliseconds.
